Order,SubjectID,ToolInstances,ServerTimestamp,ServerTimezone,CourseID,CourseSectionID,AssignmentID,ProblemID,CodeStateID,IsEventOrderingConsistent,EventType,Score,Compile.Result,CompileMessageType,CompileMessageData,EventID,ParentEventID,SourceLocation,Reason
37464,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:18:52,0,CS 1,1,439.0,12,28a8d1ee4962c8007f2e705b6632dd48824a124d,True,Run.Program,0.0,,,,12-35955,,,"[0, 0, 1, 0, 1]"
37465,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:18:52,0,CS 1,1,439.0,12,28a8d1ee4962c8007f2e705b6632dd48824a124d,True,Compile,,Error,,,12-35956,12-35955,,"[0, 0, 1, 0, 1]"
37466,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:18:52,0,CS 1,1,439.0,12,28a8d1ee4962c8007f2e705b6632dd48824a124d,True,Compile.Error,,,SyntaxError,line 11: error: ')' expected. ,12-35957,12-35956,Text:11,"[0, 0, 1, 0, 1]"
37467,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:18:52,0,CS 1,1,439.0,12,28a8d1ee4962c8007f2e705b6632dd48824a124d,True,Compile.Error,,,SyntaxError,line 11: error: illegal start of expression. ,12-35958,12-35956,Text:11,"[0, 0, 1, 0, 1]"
37468,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:18:52,0,CS 1,1,439.0,12,28a8d1ee4962c8007f2e705b6632dd48824a124d,True,Compile.Error,,,SyntaxError,line 11: error: not a statement. ,12-35959,12-35956,Text:11,"[0, 0, 1, 0, 1]"
37469,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:18:52,0,CS 1,1,439.0,12,28a8d1ee4962c8007f2e705b6632dd48824a124d,True,Compile.Error,,,SyntaxError,line 11: error: ';' expected,12-35960,12-35956,Text:11,"[0, 0, 1, 0, 1]"
37470,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:19:20,0,CS 1,1,439.0,12,693fb78153e66d203c03172dc015d9ab51714558,True,Run.Program,0.0,,,,12-35961,,,"[0, 0, 1, 0, 1]"
37471,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:19:20,0,CS 1,1,439.0,12,693fb78153e66d203c03172dc015d9ab51714558,True,Compile,,Error,,,12-35962,12-35961,,"[0, 0, 1, 0, 1]"
37472,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:19:20,0,CS 1,1,439.0,12,693fb78153e66d203c03172dc015d9ab51714558,True,Compile.Error,,,SyntaxError,line 11: error: illegal start of expression,12-35963,12-35962,Text:11,"[0, 0, 1, 0, 1]"
37473,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:20:59,0,CS 1,1,439.0,12,0a33f6f9e66aaaa1eebf70ec2ceb510245e5dc8d,True,Run.Program,0.0,,,,12-35964,,,"[0, 0, 1, 0, 1]"
37474,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:20:59,0,CS 1,1,439.0,12,0a33f6f9e66aaaa1eebf70ec2ceb510245e5dc8d,True,Compile,,Error,,,12-35965,12-35964,,"[0, 0, 1, 0, 1]"
37475,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:20:59,0,CS 1,1,439.0,12,0a33f6f9e66aaaa1eebf70ec2ceb510245e5dc8d,True,Compile.Error,,,SyntaxError,line 11: error: illegal start of expression,12-35966,12-35965,Text:11,"[0, 0, 1, 0, 1]"
37476,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:21:28,0,CS 1,1,439.0,12,93701007ab10fd159a914b49b02ad5e00697cffa,True,Run.Program,0.0,,,,12-35967,,,"[0, 0, 0, 1, 1]"
37477,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:21:28,0,CS 1,1,439.0,12,93701007ab10fd159a914b49b02ad5e00697cffa,True,Compile,,Error,,,12-35968,12-35967,,"[0, 0, 0, 1, 1]"
37478,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:21:28,0,CS 1,1,439.0,12,93701007ab10fd159a914b49b02ad5e00697cffa,True,Compile.Error,,,SyntaxError,line 15: error: missing return statement,12-35969,12-35968,Text:15,"[0, 0, 0, 1, 1]"
37484,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:21:42,0,CS 1,1,439.0,12,4757b7af35793cccfb638066f67c1de44a386aac,True,Run.Program,0.75,,,,12-35975,,,"[0, 1, 0, 0, 1]"
37485,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:21:42,0,CS 1,1,439.0,12,4757b7af35793cccfb638066f67c1de44a386aac,True,Compile,,Success,,,12-35976,12-35975,,"[0, 1, 0, 0, 1]"
37486,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:22:49,0,CS 1,1,439.0,12,d4c0f68c71a04d2d062bdf794186b4bd711f3bcf,True,Run.Program,0.65,,,,12-35977,,,"[0, 1, 0, 0, 1]"
37487,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:22:49,0,CS 1,1,439.0,12,d4c0f68c71a04d2d062bdf794186b4bd711f3bcf,True,Compile,,Success,,,12-35978,12-35977,,"[0, 1, 0, 0, 1]"
37493,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:35:24,0,CS 1,1,439.0,12,3aa4a48ba6788dc8bab0207433f1982c0ac17504,True,Run.Program,1.0,,,,12-35984,,,"[1, 1, 0, 0, 0]"
37494,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T19:35:24,0,CS 1,1,439.0,12,3aa4a48ba6788dc8bab0207433f1982c0ac17504,True,Compile,,Success,,,12-35985,12-35984,,"[1, 1, 0, 0, 0]"
28105,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:30:57,UTC,CS 1,1,439.0,13,6e537dc0430fa5a74a05bb6d9811f5cc72758d6f,True,Run.Program,0.0,,,,13-55973,,,"[0, 0, 1, 0, 1]"
28106,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:30:57,UTC,CS 1,1,439.0,13,6e537dc0430fa5a74a05bb6d9811f5cc72758d6f,True,Compile,,Error,,,13-55974,13-55973,,"[0, 0, 1, 0, 1]"
28107,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:30:57,UTC,CS 1,1,439.0,13,6e537dc0430fa5a74a05bb6d9811f5cc72758d6f,True,Compile.Error,,,SyntaxError,line 5: error: '(' expected. ,13-55975,13-55974,Text:5,"[0, 0, 1, 0, 1]"
28108,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:30:57,UTC,CS 1,1,439.0,13,6e537dc0430fa5a74a05bb6d9811f5cc72758d6f,True,Compile.Error,,,SyntaxError,line 5: error: ')' expected. ,13-55976,13-55974,Text:5,"[0, 0, 1, 0, 1]"
28109,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:30:57,UTC,CS 1,1,439.0,13,6e537dc0430fa5a74a05bb6d9811f5cc72758d6f,True,Compile.Error,,,SyntaxError,line 10: error: '(' expected. ,13-55977,13-55974,Text:10,"[0, 0, 1, 0, 1]"
28110,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:30:57,UTC,CS 1,1,439.0,13,6e537dc0430fa5a74a05bb6d9811f5cc72758d6f,True,Compile.Error,,,SyntaxError,line 10: error: ')' expected. ,13-55978,13-55974,Text:10,"[0, 0, 1, 0, 1]"
28111,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:30:57,UTC,CS 1,1,439.0,13,6e537dc0430fa5a74a05bb6d9811f5cc72758d6f,True,Compile.Error,,,SyntaxError,line 14: error: '(' expected. ,13-55979,13-55974,Text:14,"[0, 0, 1, 0, 1]"
28112,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:30:57,UTC,CS 1,1,439.0,13,6e537dc0430fa5a74a05bb6d9811f5cc72758d6f,True,Compile.Error,,,SyntaxError,line 14: error: ')' expected,13-55980,13-55974,Text:14,"[0, 0, 1, 0, 1]"
28113,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:31:39,UTC,CS 1,1,439.0,13,46fcc0bb4e0b3faf52407da36fc369b03bb35a65,True,Run.Program,0.0,,,,13-55981,,,"[1, 0, 1, 0, 0]"
28114,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:31:39,UTC,CS 1,1,439.0,13,46fcc0bb4e0b3faf52407da36fc369b03bb35a65,True,Compile,,Error,,,13-55982,13-55981,,"[1, 0, 1, 0, 0]"
28115,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:31:39,UTC,CS 1,1,439.0,13,46fcc0bb4e0b3faf52407da36fc369b03bb35a65,True,Compile.Error,,,SyntaxError,line 5: error: '(' expected. ,13-55983,13-55982,Text:5,"[1, 0, 1, 0, 0]"
28116,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:31:39,UTC,CS 1,1,439.0,13,46fcc0bb4e0b3faf52407da36fc369b03bb35a65,True,Compile.Error,,,SyntaxError,line 5: error: ')' expected,13-55984,13-55982,Text:5,"[1, 0, 1, 0, 0]"
28120,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:31:56,UTC,CS 1,1,439.0,13,ed49f4e15a0d9d7605c046ffb7a9f4138cb3d7dc,True,Run.Program,1.0,,,,13-55988,,,"[1, 1, 0, 0, 0]"
28121,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:31:56,UTC,CS 1,1,439.0,13,ed49f4e15a0d9d7605c046ffb7a9f4138cb3d7dc,True,Compile,,Success,,,13-55989,13-55988,,"[1, 1, 0, 0, 0]"
42463,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:45:02,UTC,CS 1,1,439.0,232,f2cd9f7964a0b1c5e1922acc605cc3214ee47876,True,Run.Program,0.0,,,,232-52399,,,"[0, 0, 0, 1, 1]"
42464,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:45:02,UTC,CS 1,1,439.0,232,f2cd9f7964a0b1c5e1922acc605cc3214ee47876,True,Compile,,Error,,,232-52400,232-52399,,"[0, 0, 0, 1, 1]"
42465,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:45:02,UTC,CS 1,1,439.0,232,f2cd9f7964a0b1c5e1922acc605cc3214ee47876,True,Compile.Error,,,SyntaxError,line 6: error: incompatible types: int cannot be converted to java.lang.String,232-52401,232-52400,Text:6,"[0, 0, 0, 1, 1]"
42466,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:45:17,UTC,CS 1,1,439.0,232,3fa50079500dab9820a840f7c626afd4d5973f19,True,Run.Program,0.0,,,,232-52402,,,"[0, 0, 0, 1, 1]"
42467,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:45:17,UTC,CS 1,1,439.0,232,3fa50079500dab9820a840f7c626afd4d5973f19,True,Compile,,Error,,,232-52403,232-52402,,"[0, 0, 0, 1, 1]"
42468,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:45:17,UTC,CS 1,1,439.0,232,3fa50079500dab9820a840f7c626afd4d5973f19,True,Compile.Error,,,SyntaxError,line 8: error: missing return statement,232-52404,232-52403,Text:8,"[0, 0, 0, 1, 1]"
42471,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:52:34,UTC,CS 1,1,439.0,232,bac3eca30891386a7a86f4aa548c6eb9db5f32c9,True,Run.Program,0.857143,,,,232-52407,,,"[0, 1, 0, 0, 1]"
42472,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:52:34,UTC,CS 1,1,439.0,232,bac3eca30891386a7a86f4aa548c6eb9db5f32c9,True,Compile,,Success,,,232-52408,232-52407,,"[0, 1, 0, 0, 1]"
42485,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:56:34,UTC,CS 1,1,439.0,232,4e553c0b40b3ddb52fc1daef50b067c030176412,True,Run.Program,1.0,,,,232-52421,,,"[1, 1, 0, 0, 0]"
42486,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T17:56:34,UTC,CS 1,1,439.0,232,4e553c0b40b3ddb52fc1daef50b067c030176412,True,Compile,,Success,,,232-52422,232-52421,,"[1, 1, 0, 0, 0]"
60586,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T20:59:43,UTC,CS 1,1,439.0,233,5c77e64d26586983b8deea516d239f14c0f58c45,True,Run.Program,1.0,,,,233-40936,,,"[1, 1, 0, 0, 0]"
60587,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T20:59:43,UTC,CS 1,1,439.0,233,5c77e64d26586983b8deea516d239f14c0f58c45,True,Compile,,Success,,,233-40937,233-40936,,"[1, 1, 0, 0, 0]"
10726,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T18:19:44,UTC,CS 1,1,439.0,234,cfeb77c6fd7c91f057b3f66b5e913c496e455333,True,Run.Program,1.0,,,,234-22373,,,"[1, 1, 0, 0, 0]"
10727,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T18:19:44,UTC,CS 1,1,439.0,234,cfeb77c6fd7c91f057b3f66b5e913c496e455333,True,Compile,,Success,,,234-22374,234-22373,,"[1, 1, 0, 0, 0]"
69178,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T18:08:23,UTC,CS 1,1,439.0,235,743c0fe96c09e866be0fb8f4a0aec3d2e76b5bee,True,Run.Program,1.0,,,,235-23547,,,"[1, 1, 0, 0, 0]"
69179,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T18:08:23,UTC,CS 1,1,439.0,235,743c0fe96c09e866be0fb8f4a0aec3d2e76b5bee,True,Compile,,Success,,,235-23548,235-23547,,"[1, 1, 0, 0, 0]"
77664,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T20:45:00,UTC,CS 1,1,439.0,236,4c1358af13bc66bf9d869e5f2930128491fcf5d9,True,Run.Program,0.0,,,,236-29277,,,"[0, 0, 0, 1, 1]"
77665,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T20:45:00,UTC,CS 1,1,439.0,236,4c1358af13bc66bf9d869e5f2930128491fcf5d9,True,Compile,,Error,,,236-29278,236-29277,,"[0, 0, 0, 1, 1]"
77666,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T20:45:00,UTC,CS 1,1,439.0,236,4c1358af13bc66bf9d869e5f2930128491fcf5d9,True,Compile.Error,,,SyntaxError,line 27: error: missing return statement,236-29279,236-29278,Text:27,"[0, 0, 0, 1, 1]"
77676,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T20:45:39,UTC,CS 1,1,439.0,236,5b65bd919daac473400ce589e9b3e2d2f19da152,True,Run.Program,0.5,,,,236-29289,,,"[0, 1, 0, 0, 1]"
77677,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T20:45:39,UTC,CS 1,1,439.0,236,5b65bd919daac473400ce589e9b3e2d2f19da152,True,Compile,,Success,,,236-29290,236-29289,,"[0, 1, 0, 0, 1]"
77686,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T20:51:40,UTC,CS 1,1,439.0,236,dd5edea3e20e81ed223bc1365ea3376c1695809f,True,Run.Program,1.0,,,,236-29299,,,"[1, 1, 0, 0, 0]"
77687,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-02-24T20:51:40,UTC,CS 1,1,439.0,236,dd5edea3e20e81ed223bc1365ea3376c1695809f,True,Compile,,Success,,,236-29300,236-29299,,"[1, 1, 0, 0, 0]"
153376,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:05:10,UTC,CS 1,1,492.0,31,2cd64a1c7d03b7427bbd07caac07201551fb300e,True,Run.Program,1.0,,,,31-77963,,,"[1, 1, 0, 0, 0]"
153377,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:05:10,UTC,CS 1,1,492.0,31,2cd64a1c7d03b7427bbd07caac07201551fb300e,True,Compile,,Success,,,31-77964,31-77963,,"[1, 1, 0, 0, 0]"
4679,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:04:46,0,CS 1,1,492.0,32,e6f261ab0f4315ba891ea44578a4d48f37e4f9f1,True,Run.Program,1.0,,,,32-89476,,,"[1, 1, 0, 0, 0]"
4680,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:04:46,0,CS 1,1,492.0,32,e6f261ab0f4315ba891ea44578a4d48f37e4f9f1,True,Compile,,Success,,,32-89477,32-89476,,"[1, 1, 0, 0, 0]"
192780,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:06:14,0,CS 1,1,492.0,33,f6eec2ff95e3aea31a4d93072a6385b610c1c857,True,Run.Program,1.0,,,,33-63012,,,"[1, 1, 0, 0, 0]"
192781,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:06:14,0,CS 1,1,492.0,33,f6eec2ff95e3aea31a4d93072a6385b610c1c857,True,Compile,,Success,,,33-63013,33-63012,,"[1, 1, 0, 0, 0]"
184899,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:06:50,UTC,CS 1,1,492.0,34,67568b7571f11d5645bd6321d2835f039192ccc2,True,Run.Program,1.0,,,,34-86641,,,"[1, 1, 0, 0, 0]"
184900,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:06:50,UTC,CS 1,1,492.0,34,67568b7571f11d5645bd6321d2835f039192ccc2,True,Compile,,Success,,,34-86642,34-86641,,"[1, 1, 0, 0, 0]"
95019,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:03:57,UTC,CS 1,1,492.0,36,d53620f4a399dc6c5971868e93f517acc7a6c1af,True,Run.Program,0.0,,,,36-55972,,,"[0, 0, 1, 0, 1]"
95020,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:03:57,UTC,CS 1,1,492.0,36,d53620f4a399dc6c5971868e93f517acc7a6c1af,True,Compile,,Error,,,36-55973,36-55972,,"[0, 0, 1, 0, 1]"
95021,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:03:57,UTC,CS 1,1,492.0,36,d53620f4a399dc6c5971868e93f517acc7a6c1af,True,Compile.Error,,,SyntaxError,line 10: error: cannot find symbol: variable times,36-55974,36-55973,Text:10,"[0, 0, 1, 0, 1]"
95022,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:04:23,UTC,CS 1,1,492.0,36,07165b8d57e13b9bbfb9143afdb766373ca22249,True,Run.Program,1.0,,,,36-55975,,,"[1, 1, 0, 0, 0]"
95023,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:04:23,UTC,CS 1,1,492.0,36,07165b8d57e13b9bbfb9143afdb766373ca22249,True,Compile,,Success,,,36-55976,36-55975,,"[1, 1, 0, 0, 0]"
91656,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T01:37:34,UTC,CS 1,1,492.0,37,6fd559d36d176a00792bba0ca98cb85acc769675,True,Run.Program,0.866667,,,,37-36733,,,"[0, 1, 0, 0, 1]"
91657,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T01:37:34,UTC,CS 1,1,492.0,37,6fd559d36d176a00792bba0ca98cb85acc769675,True,Compile,,Success,,,37-36734,37-36733,,"[0, 1, 0, 0, 1]"
91658,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T01:38:48,UTC,CS 1,1,492.0,37,39ebf4140f01cf23914de21f6f0dd2a01b7742e5,True,Run.Program,1.0,,,,37-36735,,,"[1, 1, 0, 0, 0]"
91659,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T01:38:48,UTC,CS 1,1,492.0,37,39ebf4140f01cf23914de21f6f0dd2a01b7742e5,True,Compile,,Success,,,37-36736,37-36735,,"[1, 1, 0, 0, 0]"
170001,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T01:41:29,0,CS 1,1,492.0,38,47069e95ef36bf9ab3fc0ffb0f3222285336b7ce,True,Run.Program,0.933333,,,,38-45211,,,"[0, 1, 0, 0, 1]"
170002,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T01:41:29,0,CS 1,1,492.0,38,47069e95ef36bf9ab3fc0ffb0f3222285336b7ce,True,Compile,,Success,,,38-45212,38-45211,,"[0, 1, 0, 0, 1]"
170088,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T01:45:11,0,CS 1,1,492.0,38,8d47f91bf5149d3be532c986350d7bdb112a7cea,True,Run.Program,0.933333,,,,38-45298,,,"[0, 1, 0, 0, 1]"
170089,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T01:45:11,0,CS 1,1,492.0,38,8d47f91bf5149d3be532c986350d7bdb112a7cea,True,Compile,,Success,,,38-45299,38-45298,,"[0, 1, 0, 0, 1]"
170107,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T01:46:27,0,CS 1,1,492.0,38,e0dcea4717c29178a6961e8c3135d7b6f20ac873,True,Run.Program,0.0,,,,38-45317,,,"[0, 0, 1, 0, 1]"
170108,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T01:46:27,0,CS 1,1,492.0,38,e0dcea4717c29178a6961e8c3135d7b6f20ac873,True,Compile,,Error,,,38-45318,38-45317,,"[0, 0, 1, 0, 1]"
170109,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T01:46:27,0,CS 1,1,492.0,38,e0dcea4717c29178a6961e8c3135d7b6f20ac873,True,Compile.Error,,,SyntaxError,line 3: error: ')' expected,38-45319,38-45318,Text:3,"[0, 0, 1, 0, 1]"
170110,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T01:46:40,0,CS 1,1,492.0,38,89d7516d6c0ccb8ba2c2c7154b6dcd6eec3a048a,True,Run.Program,1.0,,,,38-45320,,,"[1, 1, 0, 0, 0]"
170111,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T01:46:40,0,CS 1,1,492.0,38,89d7516d6c0ccb8ba2c2c7154b6dcd6eec3a048a,True,Compile,,Success,,,38-45321,38-45320,,"[1, 1, 0, 0, 0]"
196759,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:02:13,UTC,CS 1,1,492.0,39,b0bee1249d934284cb43f4bb2822b56cc5cae17a,True,Run.Program,0.736842,,,,39-29662,,,"[0, 1, 0, 0, 1]"
196760,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:02:13,UTC,CS 1,1,492.0,39,b0bee1249d934284cb43f4bb2822b56cc5cae17a,True,Compile,,Success,,,39-29663,39-29662,,"[0, 1, 0, 0, 1]"
196766,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:02:26,UTC,CS 1,1,492.0,39,2f216ee3876783a8bfe3169567126daf577b5c1d,True,Run.Program,0.8947370000000001,,,,39-29669,,,"[0, 1, 0, 0, 1]"
196767,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:02:26,UTC,CS 1,1,492.0,39,2f216ee3876783a8bfe3169567126daf577b5c1d,True,Compile,,Success,,,39-29670,39-29669,,"[0, 1, 0, 0, 1]"
196779,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:03:05,UTC,CS 1,1,492.0,39,118a19b24653d3338b7355fbb5bd734ece40b422,True,Run.Program,1.0,,,,39-29682,,,"[1, 1, 0, 0, 0]"
196780,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T02:03:05,UTC,CS 1,1,492.0,39,118a19b24653d3338b7355fbb5bd734ece40b422,True,Compile,,Success,,,39-29683,39-29682,,"[1, 1, 0, 0, 0]"
177279,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T01:28:24,0,CS 1,1,492.0,40,6ed8d4437841c2f3e0b555015f304bfdb6d70bb5,True,Run.Program,0.0,,,,40-35446,,,"[0, 0, 0, 1, 1]"
177280,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T01:28:24,0,CS 1,1,492.0,40,6ed8d4437841c2f3e0b555015f304bfdb6d70bb5,True,Compile,,Error,,,40-35447,40-35446,,"[0, 0, 0, 1, 1]"
177281,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T01:28:24,0,CS 1,1,492.0,40,6ed8d4437841c2f3e0b555015f304bfdb6d70bb5,True,Compile.Error,,,SyntaxError,line 4: error: cannot find symbol: variable length,40-35448,40-35447,Text:4,"[0, 0, 0, 1, 1]"
177282,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T01:28:39,0,CS 1,1,492.0,40,338331026cdb47222a87119554eae289808c807d,True,Run.Program,0.230769,,,,40-35449,,,"[0, 1, 0, 0, 1]"
177283,f2a58d530f82792e08c9ffb0e7f0ee1f,Java 8; CodeWorkout,2019-03-25T01:28:39,0,CS 1,1,492.0,40,338331026cdb47222a87119554eae289808c807d,True,Compile,,Success,,,40-35450,40-35449,,"[0, 1, 0, 0, 1]"
